segment_id,frame_id,host_ns,analysis_time_s,corner_index,x_px,y_px
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,38,238.522858,187.490143
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,39,222.501877,187.476913
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,40,206.552109,187.485718
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,41,190.534546,187.471191
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,42,174.518158,187.492783
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,43,158.562531,187.505829
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,44,318.520782,171.434784
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,45,302.467499,171.447678
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,46,286.592316,171.452652
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,47,270.491150,171.472610
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,48,254.530930,171.488770
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,49,238.551666,171.459351
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,50,222.487885,171.403198
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,51,206.555450,171.484238
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,52,190.530792,171.479340
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,53,174.491760,171.485321
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,54,158.548447,171.452835
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,55,318.508759,155.393036
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,56,302.509613,155.442719
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,57,286.575897,155.398499
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,58,270.495239,155.363098
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,59,254.547638,155.398392
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,60,238.551529,155.424911
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,61,222.457092,155.443054
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,62,206.547562,155.425049
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,63,190.522705,155.413315
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,64,174.492004,155.379425
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,65,158.585587,155.425735
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,66,318.548553,139.490097
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,67,302.469940,139.512878
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,68,286.592865,139.514938
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,69,270.456757,139.528580
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,70,254.523270,139.499939
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,71,238.555038,139.496140
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,72,222.470551,139.439087
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,73,206.560028,139.511230
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,74,190.523895,139.489059
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,75,174.489197,139.525452
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,76,158.599945,139.530792
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,77,318.506348,123.460381
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,78,302.478241,123.404549
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,79,286.565796,123.422905
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,80,270.505249,123.462746
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,81,254.489487,123.498909
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,82,238.569061,123.463295
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,83,222.486008,123.458138
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,84,206.551331,123.434158
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,85,190.528885,123.466072
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,86,174.499817,123.429016
pretest-J1-a0p01-d-1-r01-move-to,1510,2544870593900800,0.726008,87,158.573563,123.473503
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,0,318.547089,235.517288
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,1,302.517761,235.518082
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,2,286.577454,235.498383
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,3,270.556244,235.496033
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,4,254.553635,235.534424
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,5,238.573212,235.510162
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,6,222.497314,235.504562
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,7,206.554962,235.541031
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,8,190.577591,235.524200
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,9,174.481171,235.572845
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,10,158.617020,235.519012
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,11,318.530701,219.541382
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,12,302.516937,219.518494
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,13,286.577698,219.521912
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,14,270.532928,219.529984
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,15,254.544174,219.558380
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,16,238.567383,219.586227
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,17,222.500580,219.550568
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,18,206.587555,219.539459
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,19,190.546616,219.567566
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,20,174.491562,219.541153
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,21,158.632935,219.544861
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,22,318.515350,203.441116
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,23,302.534241,203.484467
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,24,286.579773,203.490005
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,25,270.548767,203.449982
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,26,254.535950,203.453201
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,27,238.599670,203.461792
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,28,222.471603,203.447266
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,29,206.602707,203.494659
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,30,190.533722,203.510223
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,31,174.511093,203.505051
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,32,158.593857,203.466125
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,33,318.537476,187.556000
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,34,302.509857,187.544907
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,35,286.584625,187.548782
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,36,270.516907,187.585358
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,37,254.560852,187.580994
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,38,238.575348,187.539352
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,39,222.489120,187.571915
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,40,206.559174,187.564560
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,41,190.522934,187.542480
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,42,174.510880,187.553070
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,43,158.583633,187.607651
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,44,318.535278,171.510269
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,45,302.473083,171.585190
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,46,286.576965,171.522491
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,47,270.529572,171.521591
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,48,254.548203,171.507767
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,49,238.573090,171.531540
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,50,222.514374,171.526993
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,51,206.594055,171.525360
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,52,190.539108,171.516037
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,53,174.493820,171.579056
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,54,158.594604,171.541870
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,55,318.558441,155.491196
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,56,302.505188,155.482468
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,57,286.602020,155.481369
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,58,270.539734,155.505524
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,59,254.578995,155.488480
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,60,238.548737,155.481155
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,61,222.480789,155.571838
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,62,206.597931,155.476456
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,63,190.571884,155.486633
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,64,174.490677,155.460907
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,65,158.657806,155.499283
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,66,318.540405,139.572083
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,67,302.489838,139.582977
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,68,286.574738,139.549927
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,69,270.525116,139.583405
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,70,254.538620,139.586334
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,71,238.543640,139.554504
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,72,222.481155,139.593491
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,73,206.566071,139.575241
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,74,190.539841,139.588547
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,75,174.496658,139.610565
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,76,158.590546,139.598999
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,77,318.563873,123.490097
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,78,302.495392,123.515114
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,79,286.599884,123.537865
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,80,270.496979,123.502029
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,81,254.555435,123.526596
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,82,238.548782,123.508629
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,83,222.482681,123.536797
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,84,206.562653,123.486908
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,85,190.539734,123.503448
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,86,174.509445,123.536179
pretest-J1-a0p01-d-1-r01-move-to,1518,2544870654401440,0.786508,87,158.574402,123.532242
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,0,318.456207,235.539398
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,1,302.418091,235.521805
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,2,286.508575,235.560242
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,3,270.447449,235.521790
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,4,254.449524,235.527420
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,5,238.477890,235.561081
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,6,222.427399,235.523804
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,7,206.469879,235.522903
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,8,190.467865,235.519592
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,9,174.395966,235.531631
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,10,158.547913,235.589172
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,11,318.440399,219.538834
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,12,302.447784,219.567139
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,13,286.501373,219.560013
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,14,270.459473,219.552872
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,15,254.441650,219.556122
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,16,238.494278,219.531998
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,17,222.437271,219.524689
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,18,206.481934,219.568939
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,19,190.469467,219.544586
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,20,174.419006,219.561142
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,21,158.515945,219.529541
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,22,318.407806,203.495270
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,23,302.441071,203.468689
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,24,286.519043,203.542709
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,25,270.425537,203.497665
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,26,254.411636,203.473602
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,27,238.458755,203.491455
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,28,222.416962,203.522247
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,29,206.513199,203.492874
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,30,190.469650,203.505188
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,31,174.422516,203.503098
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,32,158.524475,203.557877
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,33,318.462555,187.552734
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,34,302.439972,187.570541
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,35,286.527283,187.555313
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,36,270.444122,187.562317
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,37,254.472534,187.528656
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,38,238.482407,187.576447
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,39,222.433685,187.542450
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,40,206.468185,187.546143
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,41,190.483521,187.563477
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,42,174.441177,187.563171
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,43,158.508331,187.542923
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,44,318.452271,171.512466
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,45,302.446655,171.534515
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,46,286.494873,171.524689
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,47,270.432709,171.550919
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,48,254.462738,171.504166
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,49,238.459808,171.544434
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,50,222.389008,171.526917
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,51,206.521332,171.525223
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,52,190.474884,171.543655
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,53,174.420563,171.556595
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,54,158.508835,171.582092
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,55,318.459167,155.496979
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,56,302.378143,155.489578
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,57,286.525940,155.455261
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,58,270.434570,155.514709
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,59,254.453064,155.517242
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,60,238.480377,155.500290
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,61,222.383499,155.489777
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,62,206.479416,155.511581
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,63,190.445572,155.495667
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,64,174.429626,155.503220
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,65,158.546570,155.484360
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,66,318.474091,139.587799
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,67,302.418793,139.588577
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,68,286.491669,139.574234
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,69,270.415863,139.576355
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,70,254.434860,139.554611
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,71,238.464661,139.565826
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,72,222.398026,139.601807
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,73,206.485336,139.546188
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,74,190.451050,139.571579
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,75,174.413330,139.609451
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,76,158.509491,139.649323
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,77,318.481110,123.505188
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,78,302.406281,123.508141
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,79,286.514282,123.512856
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,80,270.439575,123.514503
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,81,254.444778,123.561417
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,82,238.451797,123.527946
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,83,222.435684,123.520485
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,84,206.485626,123.524384
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,85,190.428513,123.540230
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,86,174.428925,123.528358
pretest-J1-a0p01-d-1-r01-move-to,1526,2544870714902080,0.847009,87,158.507980,123.512604
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,0,319.477661,235.475143
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,1,303.537262,235.454865
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,2,287.473907,235.474457
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,3,271.491486,235.444397
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,4,255.473068,235.451309
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,5,239.467422,235.489563
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,6,223.513596,235.458878
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,7,207.468185,235.475220
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,8,191.467621,235.464798
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,9,175.531631,235.498184
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,10,159.462036,235.435394
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,11,319.459686,219.501266
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,12,303.523590,219.492386
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,13,287.470612,219.515976
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,14,271.470642,219.488983
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,15,255.508041,219.468399
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,16,239.428192,219.485840
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,17,223.506302,219.490662
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,18,207.507355,219.495804
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,19,191.507416,219.495132
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,20,175.500000,219.465714
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,21,159.473053,219.490982
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,22,319.466431,203.436661
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,23,303.547546,203.436310
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,24,287.468018,203.451569
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,25,271.531494,203.412170
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,26,255.533447,203.447678
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,27,239.442596,203.403442
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,28,223.524216,203.388611
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,29,207.473923,203.444321
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,30,191.449387,203.452774
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,31,175.531052,203.395004
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,32,159.454498,203.400711
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,33,319.464539,187.485413
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,34,303.514984,187.494812
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,35,287.506165,187.473389
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,36,271.486633,187.480621
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,37,255.499664,187.477173
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,38,239.428070,187.496689
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,39,223.525192,187.480850
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,40,207.488327,187.501907
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,41,191.467743,187.475800
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,42,175.525726,187.511841
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,43,159.475983,187.472229
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,44,319.486298,171.485474
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,45,303.514435,171.466293
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,46,287.474792,171.455597
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,47,271.501282,171.472122
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,48,255.512299,171.451294
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,49,239.473526,171.446365
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,50,223.528122,171.450668
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,51,207.511093,171.462662
pretest-J1-a0p01-d-1-r01-move-to,1534,2544870775402720,0.907510,52,191.472458,171.471573
