host_ns,event_id,stage,synthetic,command_q_J1_deg,command_q_J2_deg,command_q_J3_deg,command_q_J4_deg,command_q_J5_deg,command_q_J6_deg,actual_q_J1_deg,actual_q_J2_deg,actual_q_J3_deg,actual_q_J4_deg,actual_q_J5_deg,actual_q_J6_deg,actual_qd_J1_deg_s,actual_qd_J2_deg_s,actual_qd_J3_deg_s,actual_qd_J4_deg_s,actual_qd_J5_deg_s,actual_qd_J6_deg_s,actual_tcp_x,actual_tcp_y,actual_tcp_z,actual_tcp_rx,actual_tcp_ry,actual_tcp_rz,robot_mode,safety_mode,runtime_state,speed_scaling
2555925818554220,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925826116800,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925833679380,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925841241960,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925848804540,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925856367120,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925863929700,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925871492280,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925879054860,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925886617440,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925894180020,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925901742600,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925909305180,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925916867760,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925924430340,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925931992920,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925939555500,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925947118080,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925954680660,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925962243240,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925969805820,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925977368400,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925984930980,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555925992493560,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926000056140,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926007618720,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926015181300,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926022743880,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926030306460,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926037869040,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926045431620,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926052994200,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926060556780,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926068119360,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926075681940,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926083244520,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926090807100,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926098369680,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926105932260,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926113494840,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926121057420,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926128620000,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926136182580,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926143745160,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926151307740,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926158870320,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
2555926166432900,static-all-ana-d0-r01-hold-hold,static,1,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,-53.836500,-175.699200,148.288700,-137.469900,-17.512000,-112.490900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.176631,-0.185170,0.541119,0.000000,0.000000,0.000000,SIMULATED,1,0,1.0
